x-axis,1
second,Volt
+105.93600E-03,+2.34660804E+00
+105.96800E-03,+2.34711055E+00
+106.00000E-03,+2.34660804E+00
+106.03200E-03,+2.34711055E+00
+106.06400E-03,+2.34283920E+00
+106.09600E-03,+2.34283920E+00
+106.12800E-03,+2.34283920E+00
+106.16000E-03,+2.34660804E+00
+106.19200E-03,+2.34711055E+00
+106.22400E-03,+2.33907035E+00
+106.25600E-03,+2.33856784E+00
+106.28800E-03,+2.34283920E+00
+106.32000E-03,+2.34283920E+00
+106.35200E-03,+2.33907035E+00
+106.38400E-03,+2.33856784E+00
+106.41600E-03,+2.34283920E+00
+106.44800E-03,+2.34283920E+00
+106.48000E-03,+2.34283920E+00
+106.51200E-03,+2.34283920E+00
+106.54400E-03,+2.34283920E+00
+106.57600E-03,+2.34283920E+00
+106.60800E-03,+2.34283920E+00
+106.64000E-03,+2.34283920E+00
+106.67200E-03,+2.34283920E+00
+106.70400E-03,+2.34283920E+00
+106.73600E-03,+2.34283920E+00
+106.76800E-03,+2.34283920E+00
+106.80000E-03,+2.34283920E+00
+106.83200E-03,+2.33907035E+00
+106.86400E-03,+2.33856784E+00
+106.89600E-03,+2.34283920E+00
+106.92800E-03,+2.34283920E+00
+106.96000E-03,+2.33907035E+00
+106.99200E-03,+2.33479900E+00
+107.02400E-03,+2.33856784E+00
+107.05600E-03,+2.34283920E+00
+107.08800E-03,+2.34283920E+00
+107.12000E-03,+2.34283920E+00
+107.15200E-03,+2.34283920E+00
+107.18400E-03,+2.34283920E+00
+107.21600E-03,+2.33907035E+00
+107.24800E-03,+2.33856784E+00
+107.28000E-03,+2.34283920E+00
+107.31200E-03,+2.33907035E+00
+107.34400E-03,+2.33856784E+00
+107.37600E-03,+2.34283920E+00
+107.40800E-03,+2.33907035E+00
+107.44000E-03,+2.33479900E+00
+107.47200E-03,+2.33479900E+00
+107.50400E-03,+2.33479900E+00
+107.53600E-03,+2.33856784E+00
+107.56800E-03,+2.33907035E+00
+107.60000E-03,+2.33856784E+00
+107.63200E-03,+2.33530151E+00
+107.66400E-03,+2.33429648E+00
+107.69600E-03,+2.34283920E+00
+107.72800E-03,+2.34283920E+00
+107.76000E-03,+2.34283920E+00
+107.79200E-03,+2.33907035E+00
+107.82400E-03,+2.33479900E+00
+107.85600E-03,+2.33479900E+00
+107.88800E-03,+2.33479900E+00
+107.92000E-03,+2.33479900E+00
+107.95200E-03,+2.33479900E+00
+107.98400E-03,+2.33103015E+00
+108.01600E-03,+2.32675879E+00
+108.04800E-03,+2.33052764E+00
+108.08000E-03,+2.33479900E+00
+108.11200E-03,+2.33479900E+00
+108.14400E-03,+2.33479900E+00
+108.17600E-03,+2.33103015E+00
+108.20800E-03,+2.33052764E+00
+108.24000E-03,+2.33103015E+00
+108.27200E-03,+2.33052764E+00
+108.30400E-03,+2.33479900E+00
+108.33600E-03,+2.33479900E+00
+108.36800E-03,+2.33479900E+00
+108.40000E-03,+2.33479900E+00
+108.43200E-03,+2.33479900E+00
+108.46400E-03,+2.33479900E+00
+108.49600E-03,+2.33103015E+00
+108.52800E-03,+2.32675879E+00
+108.56000E-03,+2.32675879E+00
+108.59200E-03,+2.32675879E+00
+108.62400E-03,+2.32675879E+00
+108.65600E-03,+2.33052764E+00
+108.68800E-03,+2.33103015E+00
+108.72000E-03,+2.33052764E+00
+108.75200E-03,+2.33103015E+00
+108.78400E-03,+2.33052764E+00
+108.81600E-03,+2.33103015E+00
+108.84800E-03,+2.32675879E+00
+108.88000E-03,+2.32675879E+00
+108.91200E-03,+2.33052764E+00
+108.94400E-03,+2.33103015E+00
+108.97600E-03,+2.32675879E+00
+109.00800E-03,+2.33052764E+00
+109.04000E-03,+2.33479900E+00
+109.07200E-03,+2.33103015E+00
+109.10400E-03,+2.32298995E+00
+109.13600E-03,+2.32248744E+00
+109.16800E-03,+2.32675879E+00
+109.20000E-03,+2.32675879E+00
+109.23200E-03,+2.32675879E+00
+109.26400E-03,+2.32675879E+00
+109.29600E-03,+2.32675879E+00
+109.32800E-03,+2.32675879E+00
+109.36000E-03,+2.33052764E+00
+109.39200E-03,+2.33103015E+00
+109.42400E-03,+2.32675879E+00
+109.45600E-03,+2.32675879E+00
+109.48800E-03,+2.32675879E+00
+109.52000E-03,+2.33052764E+00
+109.55200E-03,+2.32726131E+00
+109.58400E-03,+2.32248744E+00
+109.61600E-03,+2.32298995E+00
+109.64800E-03,+2.32248744E+00
+109.68000E-03,+2.32298995E+00
+109.71200E-03,+2.32248744E+00
+109.74400E-03,+2.33052764E+00
+109.77600E-03,+2.33103015E+00
+109.80800E-03,+2.32675879E+00
+109.84000E-03,+2.32675879E+00
+109.87200E-03,+2.32675879E+00
+109.90400E-03,+2.32675879E+00
+109.93600E-03,+2.32675879E+00
+109.96800E-03,+2.32675879E+00
+110.00000E-03,+2.32675879E+00
+110.03200E-03,+2.32675879E+00
+110.06400E-03,+2.32675879E+00
+110.09600E-03,+2.32675879E+00
+110.12800E-03,+2.32675879E+00
+110.16000E-03,+2.32675879E+00
+110.19200E-03,+2.32298995E+00
+110.22400E-03,+2.32248744E+00
+110.25600E-03,+2.32298995E+00
+110.28800E-03,+2.31871859E+00
+110.32000E-03,+2.32248744E+00
+110.35200E-03,+2.32675879E+00
+110.38400E-03,+2.32298995E+00
+110.41600E-03,+2.32248744E+00
+110.44800E-03,+2.32298995E+00
+110.48000E-03,+2.32248744E+00
+110.51200E-03,+2.32298995E+00
+110.54400E-03,+2.32248744E+00
+110.57600E-03,+2.32298995E+00
+110.60800E-03,+2.32248744E+00
+110.64000E-03,+2.32675879E+00
+110.67200E-03,+2.32675879E+00
+110.70400E-03,+2.32298995E+00
+110.73600E-03,+2.31871859E+00
+110.76800E-03,+2.31871859E+00
+110.80000E-03,+2.32248744E+00
+110.83200E-03,+2.32675879E+00
+110.86400E-03,+2.32298995E+00
+110.89600E-03,+2.32248744E+00
+110.92800E-03,+2.32298995E+00
+110.96000E-03,+2.32248744E+00
+110.99200E-03,+2.32298995E+00
+111.02400E-03,+2.31871859E+00
+111.05600E-03,+2.32248744E+00
+111.08800E-03,+2.32298995E+00
+111.12000E-03,+2.31871859E+00
+111.15200E-03,+2.31871859E+00
+111.18400E-03,+2.31871859E+00
+111.21600E-03,+2.31871859E+00
+111.24800E-03,+2.31871859E+00
+111.28000E-03,+2.32625628E+00
+111.31200E-03,+2.32726131E+00
+111.34400E-03,+2.31871859E+00
+111.37600E-03,+2.32248744E+00
+111.40800E-03,+2.32298995E+00
+111.44000E-03,+2.32248744E+00
+111.47200E-03,+2.32298995E+00
+111.50400E-03,+2.31871859E+00
+111.53600E-03,+2.31871859E+00
+111.56800E-03,+2.31871859E+00
+111.60000E-03,+2.32248744E+00
+111.63200E-03,+2.32675879E+00
+111.66400E-03,+2.31922111E+00
+111.69600E-03,+2.31067839E+00
+111.72800E-03,+2.31444724E+00
+111.76000E-03,+2.31871859E+00
+111.79200E-03,+2.31871859E+00
+111.82400E-03,+2.31871859E+00
+111.85600E-03,+2.31871859E+00
+111.88800E-03,+2.32248744E+00
+111.92000E-03,+2.32298995E+00
+111.95200E-03,+2.32248744E+00
+111.98400E-03,+2.32298995E+00
+112.01600E-03,+2.31871859E+00
+112.04800E-03,+2.31871859E+00
+112.08000E-03,+2.32248744E+00
+112.11200E-03,+2.32675879E+00
+112.14400E-03,+2.32298995E+00
+112.17600E-03,+2.31871859E+00
+112.20800E-03,+2.31871859E+00
+112.24000E-03,+2.31871859E+00
+112.27200E-03,+2.31871859E+00
+112.30400E-03,+2.31871859E+00
+112.33600E-03,+2.31871859E+00
+112.36800E-03,+2.31494975E+00
+112.40000E-03,+2.31444724E+00
+112.43200E-03,+2.32625628E+00
+112.46400E-03,+2.33103015E+00
+112.49600E-03,+2.32675879E+00
+112.52800E-03,+2.32675879E+00
+112.56000E-03,+2.32298995E+00
+112.59200E-03,+2.31871859E+00
+112.62400E-03,+2.31871859E+00
+112.65600E-03,+2.31871859E+00
+112.68800E-03,+2.31871859E+00
+112.72000E-03,+2.32248744E+00
+112.75200E-03,+2.32298995E+00
+112.78400E-03,+2.31871859E+00
+112.81600E-03,+2.31871859E+00
+112.84800E-03,+2.32248744E+00
+112.88000E-03,+2.32675879E+00
+112.91200E-03,+2.32298995E+00
+112.94400E-03,+2.32248744E+00
+112.97600E-03,+2.32298995E+00
+113.00800E-03,+2.31871859E+00
+113.04000E-03,+2.31871859E+00
+113.07200E-03,+2.32248744E+00
+113.10400E-03,+2.32298995E+00
+113.13600E-03,+2.31871859E+00
+113.16800E-03,+2.31871859E+00
+113.20000E-03,+2.31871859E+00
+113.23200E-03,+2.32248744E+00
+113.26400E-03,+2.32298995E+00
+113.29600E-03,+2.32248744E+00
+113.32800E-03,+2.32298995E+00
+113.36000E-03,+2.31871859E+00
+113.39200E-03,+2.32248744E+00
+113.42400E-03,+2.32298995E+00
+113.45600E-03,+2.31871859E+00
+113.48800E-03,+2.31871859E+00
+113.52000E-03,+2.31871859E+00
+113.55200E-03,+2.31871859E+00
+113.58400E-03,+2.31871859E+00
+113.61600E-03,+2.31871859E+00
+113.64800E-03,+2.32248744E+00
+113.68000E-03,+2.32298995E+00
+113.71200E-03,+2.31871859E+00
